date,circulating_supply,total_tokens,percentage_bonded,apr
2023-12-19,183765523.0,50799891.06838719,0.27643863897357496,0.10748579009999133
2023-12-20,183765523.0,51926165.26104838,0.28256750457510127,0.0990616718659831
2023-12-21,183765523.0,52821726.58297085,0.28744089598880224,0.1125401166759817
2023-12-22,183765523.0,56417404.97519193,0.3070075607990511,0.09454729209391878
2023-12-23,183765523.0,60307682.82662789,0.3281773525419558,0.06906946100978034
2023-12-24,183765523.0,60417338.557788536,0.3287740680159495,0.07375144359269412
2023-12-25,183765523.0,60452912.245915085,0.32896764996508665,0.08799555709478205
2023-12-26,183765523.0,60410654.428359725,0.3287376948741344,0.13918181575397698
2023-12-27,183765523.0,61538190.23648748,0.3348734258301949,0.1295995398859773
2023-12-28,183765523.0,61671361.81853173,0.3355981079134835,0.14956776052136128
2023-12-29,183765523.0,63114672.21560846,0.34345219486904766,0.18008302140864757
2023-12-30,183765523.0,63473030.95307983,0.3454022817603269,0.07106923439131858
2023-12-31,183765523.0,63907161.33083726,0.3477646964868228,0.09437177600915203
2024-01-01,183765523.0,64375271.65911892,0.3503120204931962,0.12585639805577412
2024-01-02,183765523.0,64619858.97340393,0.3516429954785585,0.16153060687051912
2024-01-03,183765523.0,65056356.75447851,0.3540182929443109,0.18752115035741582
2024-01-04,183765523.0,70910305.67300595,0.3858738272303992,0.12667074520055552
2024-01-05,183765523.0,71073225.67563012,0.3867603918044525,0.1402286786410373
2024-01-06,183765523.0,72388518.22516161,0.39391784184219153,0.09198006584033211
2024-01-07,183765523.0,,,0.10836690517136263
2024-01-08,183765523.0,72821956.5019337,0.3962764903508788,0.24916061134949247
2024-01-09,183765523.0,73321575.94755295,0.39899527806177737,0.15363784941534034
2024-01-10,183765523.0,73173229.35017093,0.3981880178371159,0.21072292238677176
2024-01-11,183765523.0,73483211.15530919,0.3998748511455502,0.2545666565138981
2024-01-12,183765523.0,73918811.82645072,0.40224526679278527,0.2906446506911949
2024-01-13,183765523.0,74064635.00903262,0.40303879530782616,0.1794434027674526
2024-01-14,183765523.0,74200363.12077953,0.40377738930266877,0.16570095059866874
2024-01-15,183765523.0,74528034.83948697,0.40556048611733864,0.19566893285344183
2024-01-16,309204656.1,75817760.8180415,0.24520251982726043,0.19288634214105368
2024-01-17,309204656.1,76665146.16984105,0.24794305214164286,0.14862935857964854
2024-01-18,309204656.1,80030286.04346475,0.25882626430302563,0.11236270487983108
2024-01-19,309204656.1,80246220.44346778,0.25952461859925974,0.13425640434392144
2024-01-20,309204656.1,80427809.59091194,0.2601118967784908,0.0846364786362848
2024-01-21,309204656.1,80822005.48251776,0.26138676726905136,0.062031008576829194
2024-01-22,309204656.1,81007297.79124166,0.2619860218568088,0.17615304530201406
2024-01-23,309204656.1,80751271.55322762,0.26115800638885533,0.1755473386179087
2024-01-24,309204656.1,80935864.53552143,0.26175499928224216,0.14641310738137817
2024-01-25,309204656.1,81197743.14406069,0.26260194192483466,0.1285604062159048
2024-01-26,309204656.1,81241944.9504088,0.2627448951613921,0.15606514018300777
2024-01-27,309204656.1,81271838.891361,0.26284157527394036,0.08679941873480859
2024-01-28,309204656.1,81322607.90772924,0.26300576755037175,0.14161453374889305
2024-01-29,309204656.1,81398853.64571828,0.2632523541928587,0.15172430398873354
2024-01-30,309204656.1,81745118.10711384,0.2643722094555931,0.16998665742645794
2024-01-31,309204656.1,82118184.37567958,0.26557874454879393,0.2218264800270694
2024-02-01,309204656.1,82784120.18751,0.2677324501890319,0.232250342250979
2024-02-02,309204656.1,88497723.04075867,0.28621083575189626,0.1700959244263865
2024-02-03,309204656.1,92209072.92523706,0.29821372707730404,0.08516567945295908
2024-02-04,309204656.1,92585931.02133055,0.29943252533489434,0.10115957978901449
2024-02-05,309204656.1,93370060.27079888,0.3019684808387944,0.14944808623198316
2024-02-06,309204656.1,93559158.60733494,0.30258004451613735,0.15041383243628229
2024-02-07,309204656.1,93659531.69576621,0.30290466151801976,0.1557760957744968
2024-02-08,309204656.1,93774843.9723253,0.30327759340725297,0.18236771011523575
2024-02-09,309204656.1,94041168.09089239,0.30413891329139137,0.2201990256289658
2024-02-10,309204656.1,94448595.58995119,0.3054565761758954,0.10749036847981233
2024-02-11,309204656.1,94523343.03715746,0.3056983171902419,0.11738858149010711
2024-02-12,309204656.1,94590205.87317258,0.3059145585523819,0.20298824749617048
2024-02-13,309204656.1,94705675.62922333,0.3062879997466614,0.2379324363904314
2024-02-14,309204656.1,94788911.42449218,0.30655719296101563,0.20976692887684054
2024-02-15,295616430.29,94807315.85002153,0.32071057673288134,0.23176004211935922
2024-02-16,295616430.29,94926033.38523075,0.3211121698888936,0.20283484082207273
2024-02-17,295616430.29,95434606.41297835,0.3228325513550005,0.15932106798193008
2024-02-18,295616430.29,95537552.22486243,0.32318079252611226,0.16626202054815442
2024-02-19,295616430.29,95665790.70763169,0.32361459278086624,0.20737652547694146
2024-02-20,295616430.29,95737650.4400756,0.323857677146554,0.2878230003608975
2024-02-21,295616430.29,98075501.5367842,0.33176607078494263,0.23125771698358552
2024-02-22,295616430.29,100584029.6103217,0.34025182399925696,0.21434401595798352
2024-02-23,295616430.29,100684802.63705589,0.3405927151555277,0.18419426284034557
2024-02-24,295616430.29,101521773.55541569,0.34342398849692735,0.10081614664145638
2024-02-25,295616430.29,101547909.91515556,0.34351240157909,0.14882225794790102
2024-02-26,295616430.29,101733886.76573972,0.34414151698516443,0.2273697021996511
2024-02-27,295616430.29,103749791.9015111,0.3509608440902031,0.2376988254131336
2024-02-28,295616430.29,104198382.74447894,0.35247832010643054,0.3136875658331814
2024-02-29,295616430.29,106519566.76542483,0.3603303329957981,0.33422115205382535
2024-03-01,295616430.29,107263052.0721426,0.3628453667711143,0.22703265181170984
2024-03-02,295616430.29,107457665.99120933,0.3635036993234552,0.13814101193123893
2024-03-03,295616430.29,107656270.94836557,0.3641755326074219,0.15510977541280982
2024-03-04,295616430.29,107832288.55744971,0.36477095827070954,0.31051096820792895
2024-03-05,295616430.29,107950288.57740974,0.3651701242434678,0.4139825799579493
2024-03-06,295616430.29,108539597.68957223,0.36716361666059893,0.2564135958656173
2024-03-07,295616430.29,108827330.7153632,0.368136948980148,0.1950617600469502
2024-03-08,295616430.29,109023425.0414803,0.3688002893970684,0.20164711298664303
2024-03-09,295616430.29,109725570.54613136,0.3711754804646361,0.0940371063920514
2024-03-10,295616430.29,111928235.57857093,0.3786265718342151,0.13696443296123717
2024-03-11,295616430.29,112443850.21909885,0.3803707733998118,0.22354516375216607
2024-03-12,295616430.29,113565562.03944868,0.3841652574183402,0.21550467841296694
2024-03-13,295616430.29,114506594.00272302,0.3873485444986665,0.15711187721733513
2024-03-14,295616430.29,114796390.25117463,0.38832885620924135,0.21671650647831095
2024-03-15,295616430.29,114932509.6297102,0.3887893156580008,0.26988511535515936
2024-03-16,295616430.29,114895232.3473446,0.38866321548715094,0.20021023288970294
2024-03-17,295616430.29,115358037.84401195,0.3902287762924598,0.20731391630174342
2024-03-18,295616430.29,116535002.23869832,0.3942101666148169,0.20524895022498613
2024-03-19,295616430.29,117135510.10744202,0.3962415417591369,0.31554410364484914
2024-03-20,295616430.29,117858366.34100607,0.3986867922915749,0.30611176513881616
2024-03-21,295616430.29,117936730.12731087,0.398951878322916,0.21610459645208654
2024-03-22,295616430.29,118057900.71980056,0.3993617695876567,0.17376610268212656
2024-03-23,295616430.29,118119492.3539289,0.3995701194214867,0.1106091671321356
2024-03-24,295616430.29,118197696.05958764,0.39983466393811595,0.12171441211008772
2024-03-25,295616430.29,118271123.87345232,0.40008305274990374,0.16390973791701433
2024-03-26,295616430.29,118336327.89983371,0.40030362244664697,0.14298381172130825
2024-03-27,295616430.29,118626534.56061,0.40128532248440063,0.15918424971559533
2024-03-28,295616430.29,,,0.14219405730998055
2024-03-29,295616430.29,118822243.06493719,0.40194735775806656,0.10220236710397317
2024-03-30,295616430.29,117332935.04729778,0.3969093833255278,0.07762834693621899
2024-03-31,295616430.29,118279402.82063161,0.4001110584570668,0.07406410727068806
2024-04-01,295616430.29,118337625.29037395,0.40030801120994736,0.14436167016911236
2024-04-02,295616430.29,118553644.63093628,0.40103875320676535,0.22238396246582853
